asn,name,country,registry
AS61348,Huawei Technologies S.R.L,RO,ripe
AS61349,MaxiTEL Telecom B.V.,NL,ripe
AS6135,"Terra Networks Mexico, S.A. de C.V.",MX,lacnic
AS61350,The Economist Newspaper Limited,GB,ripe
AS61351,Cressida Telecom AB,NL,ripe
AS61352,Staatsbetrieb Saechsische Informatik Dienste,DE,ripe
AS61353,"INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE PENTRU FIZICA LASERILOR, PLASMEI SI RADIATEI - INFLPR RA",RO,ripe
AS61354,Limited Liability Company De Novo,UA,ripe
AS61355,RNT Ukraine LTD,UA,ripe
AS61356,State Enterprise Scientific and Telecommunication Centre Ukrainian Academic and Research Network of the Institute for Condensed Matter Physics of the National Academy of Science of Ukraine (UARNet),UA,ripe
AS61357,LLC WHITE LABEL IT SOLUTIONS,UA,ripe
AS61358,Crystal-2000 Ltd,RU,ripe
AS61359,"LLC ""Signum""",RU,ripe
AS6136,"NW RAIN.net, Inc",US,arin
AS61360,"Special Engineering and Design Bureau ""Orbita"" JSC",RU,ripe
AS61361,GLOB3X CORPORATION LTD,DE,ripe
AS61362,Mashhad Municipality Information Technology and Communications Organization,IR,ripe
AS61363,Ultio AB,SE,ripe
AS61364,A.M.B.E shpk,AL,ripe
AS61365,Global Cloud Ltd,IL,ripe
AS61366,Directorate for National Construction Control,BG,ripe
AS61367,"TOO ""B-TEL""",KZ,ripe
AS61368,"LLC ""Trans-Net""",RU,ripe
AS61369,Datasim Limited,GB,ripe
AS6137,"SISNA, Inc.",US,arin
AS61370,'Inter Expo Center EOOD',BG,ripe
AS61371,FOP Martsinkevich Vyacheslav Anatolyevich,CZ,ripe
AS61372,AZIMUT TELECOM Ltd.,RU,ripe
AS61373,Connect The World Ltd,GB,ripe
AS61374,DE-CIX Management GmbH,AE,ripe
AS61375,JSC V.I.P. Service,RU,ripe
AS61376,"VITC, SIA",LV,ripe
AS61377,ORION Versand GmbH & Co. KG,DE,ripe
AS61378,Multi-payment system LLC,RU,ripe
AS61379,TO CORAL TRAVEL CENTER,RU,ripe
AS6138,"CIOE, Inc.",US,arin
AS61380,LLC Enginet+,RU,ripe
AS61381,ST-Holding LLC,RU,ripe
AS61382,Komisvyazinvest LLC,RU,ripe
AS61383,Research and Production Company Medicina-Tekhnika LLC,RU,ripe
AS61384,PE Konev Pavel Alekseevich,UA,ripe
AS61386,Tasnim News Agency,IR,ripe
AS61387,Denkers-ICT B.V.,NL,ripe
AS61388,NETGEN TELECOM SRL,RO,ripe
AS61389,RARTEL SA,RO,ripe
AS6139,Washington Coordinating Center,US,arin
AS61390,Garant-G Ltd.,RU,ripe
AS61391,Simorgh Scientific Network Services and Comuunication Company PJS,IR,ripe
AS61392,"TOO ""K-net""",KZ,ripe
AS61393,Informationstechnikzentrum Bund,DE,ripe
AS61394,GL EVENTS SI SNC,FR,ripe
AS61395,sysops Finland Oy,FI,ripe
AS61396,Okno-TV Ltd.,RU,ripe
AS61397,Flexonet A/S,DK,ripe
AS61398,Intersviaz NT Ltd,RU,ripe
AS61399,KG-IX LLC,KG,ripe
AS614,"California State University, Office of the Chancellor",US,arin
AS6140,Two P,US,arin
AS61400,Start LLC,RU,ripe
AS61401,Converstel Ltd.,RU,ripe
AS61402,"Bio-Rad Laboratories, Inc.",EU,ripe
AS61403,Luis+ Holding Ltd.,RU,ripe
AS61404,Wifinity B.V.,NL,ripe
AS61405,Bitrace OOO,RU,ripe
AS61406,Zavod RTA Ltd.,RU,ripe
AS61407,Luis+Sibir Ltd.,RU,ripe
AS61408,AGO TELECOM S.L,ES,ripe
AS61409,DIGITAL CATV SRL,RO,ripe
AS6141,Grinnell Mutual Reinsurance Company,US,arin
AS61410,CSS Stealth ltd,RU,ripe
AS61411,Telemarket Co.Ltd,RU,ripe
AS61412,VPSOPENVZ SRL-D,RO,ripe
AS61413,Stralsakerhetsmyndigheten,SE,ripe
AS61414,VMLAB LLC,RU,ripe
AS61415,M&M Werbeagentur GmbH -Telefonkartenmarketing-,DE,ripe
AS61416,"STATE AUTONOMOUS ESTABLISHMENT OF THE ARKHANGELSK REGION ""MANAGEMENT OF INFORMATION AND COMMUNICATION TECHNOLOGY OF ARKHANGELSK REGION""",CZ,ripe
AS61417,Palestine Internet Exchange Point,PS,ripe
AS61418,First Registrator Co. Ltd,RU,ripe
AS61419,The Cloud Simplified Limited,GB,ripe
AS6142,Oracle Corporation,US,arin
AS61420,Dogus Planet Elektronik Ticaret ve Bilisim Hizm A.S,TR,ripe
AS61421,AzovInternetServise Ltd.,RU,ripe
AS61422,TD Vita LLC,RU,ripe
AS61423,JMP Technology Services GmbH,CH,ripe
AS61424,eServer s.r.o.,SI,ripe
AS61425,Mlada fronta a.s.,CZ,ripe
AS61426,SovTelCom OOO,RU,ripe
AS61427,Ultra Net Burgas EOOD,BG,ripe
AS61428,Fox-IT Group B.V.,NL,ripe
AS61429,Castor Holding B.V.,NL,ripe
AS61430,Marc Milde,DE,ripe
AS61431,ZAO VOLS,RU,ripe
AS61432,EVENTYA CO SRL,RO,ripe
AS61433,Region plus Ltd.,RU,ripe
AS61434,Ziaja Ltd Zaklad Produkcji Lekow sp z o.o.,PL,ripe
AS61435,SvC Networks Ltd,GB,ripe
AS61436,Association of international Road Carriers (ASMAP),RU,ripe
AS61437,Alex Escape LLC,BG,ripe
AS61438,ip-it consult GmbH,AT,ripe
AS61439,Vhost Meremeta Ltd,DE,ripe
AS6144,Sound Advice Limited,US,arin
AS61440,Digital Energy Technologies Chile SpA,CL,lacnic
AS61441,CABASE Camara Arg de Base de Datos y Serv en Linea,AR,lacnic
AS61442,PASWER INTERNATIONAL S.A.,UY,lacnic
AS61443,KPMG Argentina,AR,lacnic
AS61444,Enlaces Regionales de Chile S.A.,CL,lacnic
AS61446,STARCOMUNICACIONES,CO,lacnic
AS61447,Internet Systems Consortium,UY,lacnic
AS61448,MINISTERIO DE EDUCACION GOBIERNO DE SAN JUAN,AR,lacnic
AS61449,RESEARCH SRL,AR,lacnic
AS6145,"3TIER Inc, 3TIER",US,arin
AS61450,FUNDACION UNIVERSIDAD DEL NORTE,CO,lacnic
AS61451,WAVENET S.A.,AR,lacnic
AS61452,Restel S.A.,AR,lacnic
AS61453,TELEMEDIA ARGENTINA S.A.,AR,lacnic
AS61454,ITELSEK S.A.S.,CO,lacnic
AS61455,LACTLD - LATIN AMERICAN AND CARIBBEAN TLD ASSOCIATION,UY,lacnic
AS61456,COOPERATIVA TRES LIMITES LTDA,AR,lacnic
AS61457,Votre Passion S.A.S,CO,lacnic
AS61458,GOBIERNO AUTÓNOMO MUNICIPAL DE LA PAZ,BO,lacnic
AS61459,Payroll S.A,CL,lacnic
AS6146,"Zuora, Inc",US,arin
AS61460,NETLAND CHILE S.A.,CL,lacnic
AS61461,Airtek Solutions C.A.,VE,lacnic
AS61462,"Ufinet Costa Rica, S. A.",CR,lacnic
AS61463,CORPORACION UNIVERSIDAD DE MEDELLIN,CO,lacnic
AS61464,BADJELLY S.A.,CR,lacnic
AS61465,MULTIMEDIOS SAPEM,AR,lacnic
AS61466,TV Cable Loncomilla S.A.,CL,lacnic
AS61467,DataWare Sistemas S.A.S.,CO,lacnic
AS61468,CEDIA,EC,lacnic
AS61469,TELEORINOQUIA S.A. E.S.P.,CO,lacnic
AS6147,Telefonica del Peru S.A.A.,PE,lacnic
AS61470,MUSURIT,AR,lacnic
AS61471,CONSEJO NACIONAL ELECTORAL,VE,lacnic
AS61472,UFINET Guatemala S. A.,GT,lacnic
AS61473,SFT Bank N.V.,CW,lacnic
AS61474,INFOTRANS CARIBBEAN,CW,lacnic
AS61475,UNIVERSIDAD CATÓLICA BOLIVIANA SAN PABLO,BO,lacnic
AS61476,Universidad Nacional de La Pampa,AR,lacnic
AS61477,Indotel,DO,lacnic
AS61478,AIR LINK COMMUNICATIONS,TT,lacnic
AS61479,Dole Shared Services Limited,CR,lacnic
AS61480,Red Intercable Digital S.A.,AR,lacnic
AS61481,COOPERATIVA DE O. S. P. S. V. EL BOLSON,AR,lacnic
AS61482,CONVERGIA,PE,lacnic
AS61483,Convergia Telecom S.A.,CL,lacnic
AS61484,Convergia Argentina S.A.,AR,lacnic
AS61485,GILAT TO HOME PERU S.A,PE,lacnic
AS61486,Universidad Nacional de Quilmes,AR,lacnic
AS61487,COOPERATIVA ELECTRICA DE SALADILLO,AR,lacnic
AS61488,BOLITEL SRL,BO,lacnic
AS61489,SISTEMAS EDENIA INTERNACIONAL S.A.,CR,lacnic
AS6149,TENET (The UNINET Project),ZA,afrinic
AS61490,Cable Norte Tv SA,AR,lacnic
AS61491,INNOVA TELECOM,PA,lacnic
AS61492,SERVICIOS EQUIFAX CHILE LIMITADA,CL,lacnic
AS61493,InterBS S.R.L. (BAEHOST),AR,lacnic
AS61494,CABASE Camara Arg de Base de Datos y Serv en Linea,AR,lacnic
AS61495,CABASE Camara Arg de Base de Datos y Serv en Linea,AR,lacnic
AS61496,UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES,AR,lacnic
AS61497,VOZELIA SA,PA,lacnic
AS61498,O4IT Colombia SAS,CO,lacnic
AS61499,COOPERATIVA FINANCIERA COTRAFA,CO,lacnic
AS615,"Headquarters, USAISC",US,arin
AS6150,National Cancer Institute/Frederick Cancer Research,US,arin
AS61500,Blueberry SRL,AR,lacnic
AS61501,TARJETAS CUYANAS S.A.,AR,lacnic
AS61502,UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS,SV,lacnic
AS61503,SERVICIOS DE TELECOMUNICACIONES INTERCABLE LTDA.,CL,lacnic
AS61504,CABASE Camara Arg de Base de Datos y Serv en Linea,AR,lacnic
AS61505,CABASE Camara Arg de Base de Datos y Serv en Linea,AR,lacnic
AS61506,Insacom y Cia. Limitada,CL,lacnic
AS61507,ADMINISTRADORA DE FONDOS DE PENSIONES PROVIDA S.A.,CL,lacnic
AS61508,SGS VALLEVISION SRL,AR,lacnic
AS61509,CORREA RADIO VISION S.R.L.,AR,lacnic
AS6151,"Allen, Bradley Ward",US,arin
AS61510,Cooperativa Telefonica de Calafate Ltda.,AR,lacnic
AS61511,URL SOLUTIONS INC,PA,lacnic
AS61512,GIGANET,PY,lacnic
AS61513,BANCO DE FOMENTO A LA PRODUCCION,NI,lacnic
AS61514,HUINCA CABLE VISIÓN S .A,AR,lacnic
AS61515,RED HORSE S .A,AR,lacnic
AS61516,VICUÑA TV S. A.,AR,lacnic
AS61517,Securitas Argentina S.A,AR,lacnic
AS61518,CORRAL DE BUSTOS TELEVISION SRL,AR,lacnic
AS61519,COOP. DE PROVISION DE SERV ELECTRICOS Y OTROS SER PUBLICOS Y SERV SOCIALES Y DE CREDITO Y VIVI,AR,lacnic
AS6152,"Pacific WebWorks, Inc.",US,arin
AS61520,CABASE Camara Arg de Base de Datos y Serv en Linea,AR,lacnic
AS61521,CABASE Camara Arg de Base de Datos y Serv en Linea,AR,lacnic
AS61522,PIT CHILE SP,CL,lacnic
AS61523,PUNTA INDIO DIGITAL S.A.,AR,lacnic
AS61524,PIT CHILE SP,CL,lacnic
AS61525,PIT CHILE SP,CL,lacnic
AS61526,PIT CHILE SP,CL,lacnic
AS61527,PIT CHILE SP,CL,lacnic
AS6153,"SPRINT, Business Serices Group",US,arin
AS6154,"SPRINT, Business Serices Group",US,arin
AS6155,"SPRINT, Business Serices Group",US,arin
AS61552,CABASE Camara Arg de Base de Datos y Serv en Linea,AR,lacnic
AS61553,CABASE Camara Arg de Base de Datos y Serv en Linea,AR,lacnic
AS61554,CABASE Camara Arg de Base de Datos y Serv en Linea,AR,lacnic
AS61555,CABASE Camara Arg de Base de Datos y Serv en Linea,AR,lacnic
AS6156,"SPRINT, Business Serices Group",US,arin
AS61568,FSF TECNOLOGIA LTDA ME,BR,lacnic
AS61569,Tribunal Regional Federal da 1a Regiao,BR,lacnic
AS6157,"SPRINT, Business Serices Group",US,arin
AS61570,ENTERIW PROVEDOR DE INTERNET LTDA,BR,lacnic
AS61571,Metro Tecnologia,BR,lacnic
AS61572,CONTROLADORIA-GERAL DA UNIÃO,BR,lacnic
AS61573,IP2TEL SERVICOS DE COMUNICACAO MULTIMIDIA LTDA - M,BR,lacnic
AS61574,UNIVERSIDADE FEDERAL DE MINAS GERAIS,BR,lacnic
AS61575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,BR,lacnic
AS61576,UNIVERSIDADE FEDERAL DE MINAS GERAIS,BR,lacnic
AS61577,AMAZONTEL TELECOMUNICACOES LTDA,BR,lacnic
AS61578,ALIANÇA SISTEMAS DE TELECOMUNICAÇÕES,BR,lacnic
AS61579,Pgnet Provedor,BR,lacnic
AS6158,"SPRINT, Business Serices Group",US,arin
AS61580,Núcleo de Inf. e Coord. do Ponto BR - NIC.BR,BR,lacnic
AS61581,INFOMAISNET TELECOM LTDA,BR,lacnic
AS61582,Senior Serviço de Telecomunicação do Brasil LTDA,BR,lacnic
AS61583,WDS TELECOM LTDA. ME,BR,lacnic
AS61584,GL DUARTE MULTIMIDIA LTDA ME,BR,lacnic
AS61585,Instituto Nacional de Câncer,BR,lacnic
AS61586,PEER2 NETWORKS DO BRASIL LTDA,BR,lacnic
AS61587,C. HOKI DA COSTA E CIA LTDA - ME,BR,lacnic
AS61588,REDE IDL NET,BR,lacnic
AS61589,GD Telecomunicações LTDA - ME,BR,lacnic
AS6159,"Greer Educational Resources, Inc.",US,arin
AS61590,DNS TELECOMUNICACOES E SOLUCOES EM INFORMATICA EIR,BR,lacnic
AS61591,WESTLINK TECNOLOGIA E COMUNICACAO LTDA. - ME,BR,lacnic
AS61592,FORT LINK INTERNET CORPORATIVA BRASIL LTDA ­ EPP,BR,lacnic
AS61593,Felipe Roberto de Andrade Leite ME,BR,lacnic
AS61594,DGNETWORK TECNOLOGIA E SERVICOS LTDA,BR,lacnic
AS616,DoD Network Information Center,US,arin
AS6160,"System Management ARTS, Inc.",US,arin
AS6161,"Comcast Cable Communications, LLC",US,arin
AS6162,"Integration Specialists, Inc.",US,arin
AS6163,SKYBROADBAND,PH,apnic
AS61632,Zoopnet - Wellington Serrilho Soler ME,BR,lacnic
AS61633,LINK WAP TELECOMUNICAÇÕES E INFORMATICA LTDA,BR,lacnic
AS61634,Calazans e Pasuch LTDA-ME,BR,lacnic
AS61635,GOPLEX TELECOMUNICACOES E INTERNET LTDA - ME,BR,lacnic
AS61636,logicLINK Telecom - ME,BR,lacnic
AS61637,RADIOBRAS TELECOM LTDA ME,BR,lacnic
AS61638,Impactnet Telecomunicacoes LTDA,BR,lacnic
AS61639,BCNET INFORMÁTICA EIRELI,BR,lacnic
AS6164,"Egix, Inc.",US,arin
AS61640,Oonix Comunicação Multimidia Ltda ME,BR,lacnic
AS61641,Itaconnect Provedores Ltda - Me,BR,lacnic
AS61642,NEXNETT Brasil Telecom,BR,lacnic
AS61643,EQUINIX BRASIL CX,BR,lacnic
AS61644,CNOVA COMERCIO ELETRONICO S.A,BR,lacnic
AS61645,NF Network Telecom,BR,lacnic
AS61646,SINALNET - Redes de Comunicações Ltda,BR,lacnic
AS61648,PLAYIP TELECOM LTDA.,BR,lacnic
AS61649,CONECT TELECOMUNICACOES COMUNICACOES E MULTIMIDIA,BR,lacnic
AS6165,Lyris Technology Inc.,US,arin
AS61650,WIRELESSNET INTERNET SOLUTIONS LTDA - ME,BR,lacnic
AS61651,PAULO JUNIOR DO NASCIMENTO,BR,lacnic
AS61652,Webplus Brasil Ltda Me,BR,lacnic
AS61653,Meta Servers Tecnologia e Telecomunicacaoes Ltda,BR,lacnic
AS61654,Insight Media Serviços de Comunicação e Mkt LTDA,BR,lacnic
AS61655,Masteronline Provedor SCM Ltda-me,BR,lacnic
AS61656,AGENCIA NACIONAL DE TELECOMUNICACOES - ANATEL,BR,lacnic
AS61657,Jr Net Informatica Ltda - ME,BR,lacnic
AS61658,BALSAS NET LTDA - ME,BR,lacnic
AS61659,godnet telecom,BR,lacnic
AS6166,Radiomail Corp,US,arin
AS61660,CRAPAC SERVICOS DE TELECOMUNICACOES LTDA - ME,BR,lacnic
AS61661,Fundação Universidade Federal do Pampa,BR,lacnic
AS61662,G2 XAXIM TELECOMUNICACOES LTDA,BR,lacnic
AS61663,INFOLINE BANDA LARGA LTDA,BR,lacnic
AS61664,Rondotech Telecom,BR,lacnic
AS61665,ROMICROS BRASIL LTDA,BR,lacnic
AS61666,GLOBO INFORMATICA LTDA - ME,BR,lacnic
AS61667,BISCHOFF & SILVA LTDA,BR,lacnic
AS61668,Mr. Ynet Network Informatica Ltda,BR,lacnic
AS61669,Hiperlig Informática Ltda ME,BR,lacnic
AS6167,Cellco Partnership DBA Verizon Wireless,US,arin
AS61670,New Net Informatica e Telecomunicações,BR,lacnic
AS61671,LIGMAIS TELECOM - TECNOLOGIA E COMUNICAÇÃO LTDA,BR,lacnic
AS61672,Entelvias provedor de internet ltda,BR,lacnic
AS61673,BR7 TELECOM,BR,lacnic
AS61674,SPEED WIRELESS SERVICOS DE COMUNICACAO MULTIMIDIA,BR,lacnic
AS61675,RL Net LTDA,BR,lacnic
AS61676,WAYCONNECT INTERNET E TELECOM LTDA - ME,BR,lacnic
AS61677,E. Antunes & R. Oliveira Ltda,BR,lacnic
AS61678,NETWAY INFORMATICA LTDA,BR,lacnic
AS61679,Net +,BR,lacnic
AS6168,Emirates Airline,AE,ripe
AS61680,SANIEL MARTINS DE SOUZA - ME,BR,lacnic
AS61681,MegaNet Telecom,BR,lacnic
AS61683,Migtel Telecomunicacoes ltda,BR,lacnic
AS61684,LocalWeb - Provedor de Internet,BR,lacnic
AS61685,RCM SUPPLY INFORMATICA LTDA-ME,BR,lacnic
AS61686,Fast Link - Acesso Banda Larga,BR,lacnic
AS61687,PRO NET EMPREENDIMENTOS TECNOLOGICOS LTDA,BR,lacnic
AS61688,PAPANET REDESUL INTERNET,BR,lacnic
AS61689,INFORTEK NETWORKS LTDA -ME,BR,lacnic
AS6169,"Kentik Technologies, Inc.",US,arin
AS61690,Central das Cooperativas de Credito do Estado do P,BR,lacnic
AS61691,NEPOMUCENO E TOCHETTO TELECOMUNICACOES LTDA - ME,BR,lacnic
AS61692,Mundo 7 Soluções em informática LTDA - ME,BR,lacnic
AS61693,RODRIGO MATTARAGGIA - ME,BR,lacnic
AS61694,SP2TELECOM LTDA ME,BR,lacnic
AS61695,Jet Link Telecomunicacoes LTDA,BR,lacnic
AS61696,HV COM. DE PROD. E SERV.DE INFORMATICA LTDA,BR,lacnic
AS61697,AIRCONECT_COMUNICACOES LTDA-ME,BR,lacnic
AS61698,WI FI TEC CONEXAO E TECNOLOGIA LTDA - ME,BR,lacnic
AS61699,Fernando Oliveira Cambuhy Informatica - ME,BR,lacnic
AS617,DoD Network Information Center,US,arin
AS6170,PenTeleData Inc.,US,arin
AS61700,Uai Telecom Comunicação Multimídia Ltda.,BR,lacnic
AS61701,NARCELIO L DE SOUZA - ME,BR,lacnic
AS61702,Delta Telecom Ltda ME,BR,lacnic
AS61703,VELOO TELECOM LTDA,BR,lacnic
AS61704,Conectiva Fibra,BR,lacnic
AS61705,Infornet Serviços Telecom,BR,lacnic
AS61706,Cleiton e Cleber Ltda,BR,lacnic
AS61707,SYSVOIP TELECOMUNICAÇÕES LTDA - ME,BR,lacnic
AS61708,INFOCAT INFORMÁTICA LTDA,BR,lacnic
AS61709,Dms Telecomunicações Ltda,BR,lacnic
AS6171,WorldGate,CA,arin
AS61710,Sulminet Informatica Ltda - ME,BR,lacnic
AS61711,BOAVISTA- PROVEDOR DE INTERNET E INFORMATICA LTDA,BR,lacnic
AS61712,MEGA MINAS TELECOMUNICAÇÕES LTDA,BR,lacnic
AS61713,Virtual Internet Ltda Me,BR,lacnic
AS61714,Core3 Soluções em Tecnologia EIRELLI-ME,BR,lacnic
AS61715,Policard Systems e Serviços S/C Ltda,BR,lacnic
AS61716,Rede Tupiniquim de Comunicação Ltda - ME,BR,lacnic
AS61717,NetTri Telecom,BR,lacnic
AS61718,ELOS HOST BRASIL TELECOMUNICACOES EIRELI - ME,BR,lacnic
AS61719,SP TELECOMUNICAÇÕES LTDA,BR,lacnic
AS6172,Mesa Public Schools,US,arin
AS61720,Susan C. Correia Padilha,BR,lacnic
AS61721,Petróleo Brasileiro S/A - Petrobras,BR,lacnic
AS61722,FLACKNET TELECOMUNICAÇÕES LTDA ME,BR,lacnic
AS61723,DIGINET INFORMATICA BAHIA LTDA - ME,BR,lacnic
AS61724,MASTERNET TELECOM LTDA ME,BR,lacnic
AS61725,MR Telecom,BR,lacnic
AS61726,Orixinet Telecom Ltda - Epp,BR,lacnic
AS61727,Speedzone Telecomunicações Ltda,BR,lacnic
AS61728,Infonavi Telecomunicações Ltda - Me,BR,lacnic
AS61729,CB NET INTERNET LTDA,BR,lacnic
AS6173,SmartLink Communications Inc.,US,arin
AS61730,TECHNET-WIFI TELECOM LTDA ME,BR,lacnic
AS61731,Work 349 Internet Provedores ltda - ME,BR,lacnic
AS61732,HOBY INTERNET TECNOLOGIA,BR,lacnic
AS61734,PRISMA TELECOM,BR,lacnic
AS61735,RIX INTERNET LTDA,BR,lacnic
AS61737,Computex Informática Ltda,BR,lacnic
AS61738,Sec. de Estado de Plan. e Orçamento do DF,BR,lacnic
AS61739,FUNCIONAL INFORMATICA LTDA -ME,BR,lacnic
AS6174,Sprint,US,arin
AS61740,WMW ENTRETENIMENTO,BR,lacnic
AS61741,FG INTERLIGA LTDA,BR,lacnic
AS61742,Versatil Solução Empresarial Ltda ME,BR,lacnic
AS61743,ACE TECH,BR,lacnic
AS61744,power net telecom eireli-me,BR,lacnic
AS61745,NBS TELECOM,BR,lacnic
AS61746,MF TELECOMUNICAÇÕES,BR,lacnic
AS61748,Dkirosnet Serviços de Internet,BR,lacnic
AS61749,FUNDACAO DE ENSINO E PESQ SUL DE MINAS,BR,lacnic
AS6175,Sprint,US,arin
AS61750,W H DOS ANJOS MENEZES,BR,lacnic
AS61751,sintnet telecomunicaçoes e informatica,BR,lacnic
AS61752,BATISTA PEREIRA INFORMATICA LTDA.,BR,lacnic
AS61753,CLEYTON DE SALES COSTA - ME,BR,lacnic
AS61754,Neide de Magalhães - ME,BR,lacnic
AS61755,TECSOFTNET SOLUÇÕES EM INFORMÁTICA LTDA - ME,BR,lacnic
AS61756,NETPONTAL PROVEDOR DE INTERNET LTDA - ME,BR,lacnic
AS61757,W V fermandes me,BR,lacnic
AS61758,TOP NET SERVIÇOS LTDA,BR,lacnic
AS61759,BIASUS E BIASUS LTDA - ME,BR,lacnic
AS6176,Sprint,US,arin
AS61760,JSL S/A,BR,lacnic
AS61761,AGATANGELO TELECOM E INFORMATICA LTDA,BR,lacnic
AS61762,CONECTABR SISTEMAS DE COMUNICAÇÕES LTDA,BR,lacnic
AS61763,Poxley Provedor de Internet Ltda,BR,lacnic
AS61764,Rio Grande Tecnologia e Comunic Multimidia Ltda,BR,lacnic
AS61765,VIVA TELECOMUNICACOES LTDA- ME,BR,lacnic
AS61766,Adenor Luiz Gnoatto ME,BR,lacnic
AS61767,AQUINO & SILVA COM SERV DE INFOR LTDA ME,BR,lacnic
AS61768,Net Infinito Telecom,BR,lacnic
AS61769,Petry Eletronica e Informatica Ltda me,BR,lacnic
AS6177,Sprint,US,arin
AS61770,Valtemir José Frighetto,BR,lacnic
AS61771,JJPG - COMERCIO E SERVICOS DE INFORMATICA LTDA ME,BR,lacnic
AS61772,Braudes e Sá Ltda,BR,lacnic
AS61773,G+ NETWORK TELECOM EIRELI - ME,BR,lacnic
AS61774,NEWNET INTERNET BANDA LARGA,BR,lacnic
AS61775,AW TELECOM LTDA - ME,BR,lacnic
AS61776,PROSERVNET PRODUTOS E SERVICOS EIRELI - ME,BR,lacnic
AS61777,GNET COMUNICAÇÃO E INFORMATICA EPP,BR,lacnic
AS61778,R2 Comércio e Serviços de Informática Ltda,BR,lacnic
AS61779,Prefeitura do Municipio de Piracicaba,BR,lacnic
AS6178,INLINK,US,arin
AS61781,CEVA LOGISTICS LTDA,BR,lacnic
AS61782,WNNet Telecom,BR,lacnic
AS61784,AltaNet Telecom e Inf. LTDA-ME,BR,lacnic
AS61785,Via Radio Dourados Informatica Ltda,BR,lacnic
AS61786,E. D. SERVIÇOS DE COMUNICAÇÕES LTDA,BR,lacnic
AS61787,NEWCOMP INFORMATICA E TECNOLOGIA LTDA,BR,lacnic
AS61788,Synkro Soluções em Informática LTDA ME,BR,lacnic
AS61789,PORTO SEGURO CIA DE SEGUROS GERAIS,BR,lacnic
AS6179,Westwood Studios,US,arin
AS61790,CEARA TELECOMUNICACOES LTDA - ME,BR,lacnic
AS61791,Dynatec Informatica Ltda,BR,lacnic
AS61792,MDANET SERVICOS DE COMUNICACAO E INFORMATICA LTDA,BR,lacnic
AS61793,ELLONET SOLUCOES EM TECNOLOGIA LTDA - ME,BR,lacnic
AS61794,DONATO JUNIOR E CIA LTDA,BR,lacnic
AS61795,Arion Servicos de Telecomunicacoes LTDA,BR,lacnic
AS61796,NS Internet Ltda ME,BR,lacnic
AS61797,CARANGOLA TELECOMUNICACOES LTDA-EPP,BR,lacnic
AS61798,TELECOM PONTONET,BR,lacnic
AS61799,Antonio Nogueira de Oliveira ME,BR,lacnic
AS618,DoD Network Information Center,US,arin
AS6180,Network Information Services,ZA,afrinic
AS61800,Utinga Eletro Informática Comercial LTDA,BR,lacnic
AS61801,Eletropaulo Metropolitana Eletric. de S. Paulo S/A,BR,lacnic
AS61802,E2Network Telecom Brasil Ltda.,BR,lacnic
AS61803,Provedor Corporativo Internet Ltda,BR,lacnic
AS61804,TRANS KOTHE TRANSPORTES RODOVIARIOS S/A,BR,lacnic
AS61805,Emex Telecomunicações do Brasil LTDA,BR,lacnic
AS61806,W DE SOUZA POLVORA ME,BR,lacnic
AS61807,Ministério da Educação,BR,lacnic
AS61808,ATIVY - SERVICOS EM TECNOLOGIA DA INFORMACAO LTDA,BR,lacnic
AS61809,CEBRACE CRISTAL PLANO LTDA,BR,lacnic
AS6181,Cincinnati Bell Telephone Company LLC,US,arin
AS61810,Webfibra Telecomunicações Eireli ME,BR,lacnic
AS61811,STAR NET DIVINO LTDA - EPP,BR,lacnic
AS61812,PALMA COMERCIO DE MATERIAIS DE INFORMATICA EIRELI,BR,lacnic
AS61813,EDGE4M CONSULTORIA EM INFRAESTRUTURA LTDA.,BR,lacnic
AS61814,Empresa Brasileira de Ens.Peq.Extensão S/A-EMBRAE,BR,lacnic
AS61816,L. H. MELLON MIRANDA INFORMÁTICA - ME,BR,lacnic
AS61817,Halley Telecom Comercio & Serviço Ltda Me,BR,lacnic
AS61818,Miriam dos Santos Oliveira ME,BR,lacnic
AS61819,K L M SERVICOS DE TELECOMUNICACOES LTDA,BR,lacnic
AS6182,Microsoft Corporation,US,arin
AS61820,Ipunet Telecom,BR,lacnic
AS61821,Barcelos Comércio de equipamentos de informatica,BR,lacnic
AS61822,EDNEY NUNES ZACARONE - ME,BR,lacnic
AS61823,SPINT PROVEDOR DE INTERNET LTDA,BR,lacnic
AS61824,S. R. Dias Alves - ME,BR,lacnic
AS61825,GITEL TELECOMUNICACOES,BR,lacnic
AS61826,Nethouse Telecom,BR,lacnic
AS61827,PZ NET,BR,lacnic
AS61828,NETWISE INFORMATICA LTDA,BR,lacnic
AS61829,CNET TELECOM,BR,lacnic
AS61830,NETTRON TELECOMUNICACOES LTDA - ME,BR,lacnic
AS61831,GIGANET PROVEDOR DE INTERNET LTDA,BR,lacnic
AS61832,Fortel Fortaleza Telecomunicacoes Ltda,BR,lacnic
AS61833,P. R. LIMA & CIA LTDA,BR,lacnic
AS61834,JACOMELI TELECOM,BR,lacnic
AS61835,Unimed Est. SP - Federeção est. das coop. médicas,BR,lacnic
